"user_id","metric_id","conversion_date"
3266,"Talk to Sales",2018-08-29
3266,"Use Feature 1",2018-08-29
3275,"Sign Up",2019-01-06
3275,"Use Feature 1",2019-01-06
3277,"Sign Up",2018-11-06
3277,"Use Feature 1",2018-11-09
3281,"Sign Up",2018-05-02
3281,"Talk to Sales",2018-05-02
3281,"Use Feature 1",2018-04-30
3290,"Pay/Subscribe",2018-12-18
3290,"Sign Up",2018-12-10
3290,"Talk to Sales",2018-12-13
3290,"Use Feature 1",2018-12-13
3292,"Sign Up",2018-05-24
3292,"Use Feature 1",2018-05-24
3308,"Pay/Subscribe",2019-01-26
3308,"Sign Up",2019-01-27
3308,"Talk to Sales",2019-01-28
3308,"Use Feature 1",2019-01-24
3309,"Sign Up",2019-01-27
3309,"Talk to Sales",2019-01-29
3309,"Use Feature 1",2019-01-28
3314,"Sign Up",2019-01-20
3314,"Talk to Sales",2019-01-24
3314,"Use Feature 1",2019-01-21
3315,"Sign Up",2018-06-19
3315,"Use Feature 1",2018-06-17
3321,"Pay/Subscribe",2018-07-18
3321,"Sign Up",2018-07-11
3321,"Talk to Sales",2018-07-16
3321,"Use Feature 1",2018-07-12
3326,"Sign Up",2018-08-07
3326,"Talk to Sales",2018-08-12
3326,"Use Feature 1",2018-08-11
3327,"Sign Up",2018-04-15
3327,"Use Feature 1",2018-04-14
3330,"Sign Up",2018-09-20
3330,"Use Feature 1",2018-09-22
3333,"Sign Up",2018-06-10
3335,"Pay/Subscribe",2018-12-21
3335,"Sign Up",2018-12-15
3335,"Talk to Sales",2018-12-15
3335,"Use Feature 1",2018-12-18
3339,"Sign Up",2018-07-05
3339,"Use Feature 1",2018-07-02
3340,"Sign Up",2018-11-12
3342,"Sign Up",2018-11-03
3345,"Sign Up",2018-04-28
3345,"Use Feature 1",2018-04-30
3350,"Pay/Subscribe",2018-07-13
3350,"Sign Up",2018-07-08
3350,"Talk to Sales",2018-07-12
3350,"Use Feature 1",2018-07-09
3352,"Pay/Subscribe",2019-01-19
3352,"Sign Up",2019-01-15
3352,"Talk to Sales",2019-01-17
3352,"Use Feature 1",2019-01-16
3357,"Pay/Subscribe",2018-08-03
3357,"Sign Up",2018-07-29
3357,"Talk to Sales",2018-08-02
3357,"Use Feature 1",2018-08-03
3364,"Pay/Subscribe",2018-06-08
3364,"Sign Up",2018-06-06
3364,"Talk to Sales",2018-06-09
3364,"Use Feature 1",2018-06-04
3374,"Pay/Subscribe",2019-01-31
3374,"Sign Up",2019-01-23
3374,"Talk to Sales",2019-01-29
3374,"Use Feature 1",2019-01-26
3375,"Sign Up",2018-10-29
3377,"Pay/Subscribe",2018-11-07
3377,"Sign Up",2018-11-01
3377,"Talk to Sales",2018-11-05
3377,"Use Feature 1",2018-11-01
3379,"Pay/Subscribe",2018-11-30
3379,"Sign Up",2018-11-26
3379,"Talk to Sales",2018-11-27
3379,"Use Feature 1",2018-11-28
3382,"Sign Up",2018-09-24
3384,"Pay/Subscribe",2018-08-12
3384,"Sign Up",2018-08-13
3384,"Talk to Sales",2018-08-15
3384,"Use Feature 1",2018-08-13
3388,"Pay/Subscribe",2018-08-22
3388,"Sign Up",2018-08-21
3388,"Talk to Sales",2018-08-20
3388,"Use Feature 1",2018-08-21
3391,"Pay/Subscribe",2018-10-22
3391,"Sign Up",2018-10-18
3391,"Talk to Sales",2018-10-19
3391,"Use Feature 1",2018-10-20
3395,"Pay/Subscribe",2018-09-28
3395,"Sign Up",2018-09-21
3395,"Talk to Sales",2018-09-24
3395,"Use Feature 1",2018-09-25
3396,"Sign Up",2018-05-29
3399,"Sign Up",2018-09-03
3399,"Use Feature 1",2018-09-04
3411,"Sign Up",2018-12-09
3411,"Use Feature 1",2018-12-12
3412,"Sign Up",2018-05-15
3412,"Use Feature 1",2018-05-17
3417,"Sign Up",2018-07-20
3420,"Pay/Subscribe",2018-11-23
3420,"Sign Up",2018-11-19
3420,"Talk to Sales",2018-11-25
3420,"Use Feature 1",2018-11-18
3421,"Sign Up",2018-05-08
3421,"Use Feature 1",2018-05-08
3423,"Pay/Subscribe",2018-12-04
3423,"Sign Up",2018-12-03
3423,"Talk to Sales",2018-12-06
3423,"Use Feature 1",2018-12-01
3431,"Pay/Subscribe",2018-08-08
3431,"Sign Up",2018-08-01
3431,"Talk to Sales",2018-07-31
3431,"Use Feature 1",2018-07-31
3433,"Pay/Subscribe",2019-01-15
3433,"Sign Up",2019-01-05
3433,"Talk to Sales",2019-01-06
3433,"Use Feature 1",2019-01-09
3437,"Sign Up",2018-06-05
3438,"Sign Up",2018-07-16
3438,"Use Feature 1",2018-07-15
3440,"Pay/Subscribe",2019-01-16
3440,"Sign Up",2019-01-10
3440,"Talk to Sales",2019-01-10
3440,"Use Feature 1",2019-01-13
3447,"Sign Up",2018-09-04
3448,"Sign Up",2018-12-04
3448,"Use Feature 1",2018-12-05
3451,"Sign Up",2018-11-30
3451,"Talk to Sales",2018-11-30
3451,"Use Feature 1",2018-12-01
3453,"Sign Up",2018-08-18
3453,"Talk to Sales",2018-08-23
3453,"Use Feature 1",2018-08-20
3455,"Sign Up",2018-04-07
3456,"Sign Up",2019-01-13
3458,"Sign Up",2018-09-03
3458,"Talk to Sales",2018-09-08
3458,"Use Feature 1",2018-09-01
3463,"Sign Up",2018-11-13
3463,"Use Feature 1",2018-11-12
3466,"Sign Up",2019-01-13
3466,"Use Feature 1",2019-01-13
3479,"Sign Up",2018-05-14
3479,"Use Feature 1",2018-05-12
3485,"Sign Up",2018-06-04
3485,"Use Feature 1",2018-06-05
3492,"Sign Up",2018-07-27
3492,"Use Feature 1",2018-07-26
3494,"Sign Up",2018-12-20
3499,"Sign Up",2018-05-16
3499,"Use Feature 1",2018-05-20
3505,"Sign Up",2018-06-07
3510,"Sign Up",2018-07-12
3513,"Sign Up",2018-04-19
3513,"Use Feature 1",2018-04-20
3515,"Sign Up",2019-01-01
3518,"Sign Up",2018-06-27
3518,"Use Feature 1",2018-06-27
3519,"Sign Up",2018-08-03
3519,"Use Feature 1",2018-08-04
3522,"Sign Up",2018-07-18
3529,"Sign Up",2018-12-11
3530,"Sign Up",2018-07-20
3530,"Use Feature 1",2018-07-21
3531,"Sign Up",2018-08-18
3531,"Use Feature 1",2018-08-24
3532,"Sign Up",2018-09-30
3541,"Sign Up",2018-06-19
3550,"Pay/Subscribe",2018-05-23
3550,"Sign Up",2018-05-14
3550,"Talk to Sales",2018-05-17
3550,"Use Feature 1",2018-05-14
3552,"Sign Up",2018-11-20
3555,"Sign Up",2018-09-24
3555,"Talk to Sales",2018-10-01
3555,"Use Feature 1",2018-09-25
3557,"Sign Up",2018-04-23
3566,"Sign Up",2018-10-07
3567,"Pay/Subscribe",2018-07-08
3567,"Sign Up",2018-07-02
3567,"Talk to Sales",2018-07-09
3567,"Use Feature 1",2018-07-05
3568,"Sign Up",2018-11-28
3570,"Sign Up",2018-10-10
3571,"Sign Up",2019-01-12
3571,"Use Feature 1",2019-01-15
3578,"Pay/Subscribe",2018-09-24
3578,"Sign Up",2018-09-15
3578,"Talk to Sales",2018-09-27
3578,"Use Feature 1",2018-09-16
3584,"Sign Up",2018-11-12
3585,"Sign Up",2018-09-29
3585,"Use Feature 1",2018-10-02
3586,"Sign Up",2018-04-18
3586,"Use Feature 1",2018-04-25
3591,"Sign Up",2018-12-06
3593,"Sign Up",2019-01-22
3593,"Use Feature 1",2019-01-18
3600,"Sign Up",2018-09-14
3600,"Use Feature 1",2018-09-14
3601,"Sign Up",2019-01-07
3602,"Sign Up",2018-11-14
3610,"Sign Up",2018-09-10
3613,"Pay/Subscribe",2018-12-26
3613,"Sign Up",2018-12-23
3613,"Talk to Sales",2018-12-23
3613,"Use Feature 1",2018-12-27
3620,"Pay/Subscribe",2018-10-05
3620,"Sign Up",2018-09-29
3620,"Talk to Sales",2018-10-02
3620,"Use Feature 1",2018-09-30
3622,"Sign Up",2018-11-28
3622,"Use Feature 1",2018-11-30
3637,"Pay/Subscribe",2018-08-01
3637,"Sign Up",2018-07-28
3637,"Talk to Sales",2018-07-29
3637,"Use Feature 1",2018-07-26
3640,"Sign Up",2018-06-07
3642,"Sign Up",2018-06-18
3646,"Sign Up",2018-06-30
3650,"Sign Up",2018-08-16
3650,"Talk to Sales",2018-08-22
3650,"Use Feature 1",2018-08-23
3655,"Pay/Subscribe",2018-08-11
3655,"Sign Up",2018-08-05
3655,"Talk to Sales",2018-08-06
3655,"Use Feature 1",2018-08-05
3662,"Pay/Subscribe",2018-04-16
3662,"Sign Up",2018-04-13
3662,"Talk to Sales",2018-04-10
3662,"Use Feature 1",2018-04-11
3665,"Sign Up",2018-05-09
3665,"Use Feature 1",2018-05-10
3666,"Sign Up",2018-04-20
3669,"Sign Up",2018-05-07
3673,"Sign Up",2018-08-19
3673,"Talk to Sales",2018-08-26
3673,"Use Feature 1",2018-08-22
3674,"Sign Up",2018-12-18
3683,"Sign Up",2018-10-22
3683,"Use Feature 1",2018-10-24
3684,"Sign Up",2018-08-11
3688,"Pay/Subscribe",2018-12-14
3688,"Sign Up",2018-12-06
3688,"Talk to Sales",2018-12-14
3688,"Use Feature 1",2018-12-08
3691,"Sign Up",2018-05-26
3691,"Use Feature 1",2018-06-01
3696,"Sign Up",2018-04-17
3696,"Talk to Sales",2018-04-20
3696,"Use Feature 1",2018-04-21
3697,"Pay/Subscribe",2019-01-23
3697,"Sign Up",2019-01-15
3697,"Talk to Sales",2019-01-16
3697,"Use Feature 1",2019-01-16
3698,"Pay/Subscribe",2018-06-08
3698,"Sign Up",2018-06-03
3698,"Talk to Sales",2018-06-06
3698,"Use Feature 1",2018-06-08
3701,"Sign Up",2018-10-30
3701,"Use Feature 1",2018-10-29
3705,"Sign Up",2018-09-05
3714,"Sign Up",2018-10-14
3714,"Use Feature 1",2018-10-15
3725,"Sign Up",2018-05-24
3725,"Use Feature 1",2018-05-22
3729,"Pay/Subscribe",2018-06-24
3729,"Sign Up",2018-06-18
3729,"Talk to Sales",2018-06-25
3729,"Use Feature 1",2018-06-20
3734,"Pay/Subscribe",2018-05-08
3734,"Sign Up",2018-05-08
3734,"Talk to Sales",2018-05-08
3734,"Use Feature 1",2018-05-09
3736,"Sign Up",2018-06-30
3736,"Use Feature 1",2018-07-03
3741,"Sign Up",2018-12-26
3744,"Sign Up",2018-06-08
3746,"Sign Up",2018-05-05
3746,"Use Feature 1",2018-05-06
3747,"Sign Up",2018-07-20
3755,"Pay/Subscribe",2018-11-10
3755,"Sign Up",2018-11-10
3755,"Talk to Sales",2018-11-10
3755,"Use Feature 1",2018-11-11
3758,"Sign Up",2018-07-12
3759,"Sign Up",2018-06-06
3760,"Sign Up",2019-01-22
3760,"Use Feature 1",2019-01-26
3762,"Sign Up",2018-09-15
3762,"Use Feature 1",2018-09-17
3763,"Sign Up",2019-01-20
3764,"Pay/Subscribe",2018-04-18
3764,"Sign Up",2018-04-10
3764,"Talk to Sales",2018-04-17
3764,"Use Feature 1",2018-04-11
3765,"Sign Up",2018-05-30
3765,"Use Feature 1",2018-05-29
3768,"Sign Up",2018-04-24
3768,"Use Feature 1",2018-04-24
3775,"Sign Up",2018-10-09
3775,"Use Feature 1",2018-10-12
3776,"Sign Up",2018-06-01
3776,"Use Feature 1",2018-06-01
3782,"Sign Up",2018-12-09
3782,"Talk to Sales",2018-12-12
3782,"Use Feature 1",2018-12-13
3785,"Pay/Subscribe",2019-01-14
3785,"Sign Up",2019-01-09
3785,"Talk to Sales",2019-01-16
3785,"Use Feature 1",2019-01-13
3787,"Sign Up",2018-05-06
3788,"Sign Up",2019-01-08
3791,"Sign Up",2018-05-29
3792,"Sign Up",2018-10-04
3794,"Sign Up",2018-07-25
3794,"Use Feature 1",2018-07-24
3797,"Pay/Subscribe",2018-11-08
3797,"Sign Up",2018-10-30
3797,"Talk to Sales",2018-11-05
3797,"Use Feature 1",2018-11-04
3799,"Sign Up",2018-08-21
3801,"Sign Up",2018-12-30
3801,"Use Feature 1",2019-01-03
3802,"Sign Up",2018-12-08
3805,"Sign Up",2018-04-09
3805,"Use Feature 1",2018-04-12
3807,"Pay/Subscribe",2018-07-16
3807,"Sign Up",2018-07-11
3807,"Talk to Sales",2018-07-10
3807,"Use Feature 1",2018-07-11
3809,"Sign Up",2018-12-16
3811,"Sign Up",2018-12-25
3812,"Sign Up",2018-11-11
3814,"Pay/Subscribe",2018-08-05
3814,"Sign Up",2018-07-30
3814,"Talk to Sales",2018-08-05
3814,"Use Feature 1",2018-08-04
3821,"Sign Up",2018-05-08
3824,"Sign Up",2018-08-11
3830,"Pay/Subscribe",2019-01-23
3830,"Sign Up",2019-01-14
3830,"Talk to Sales",2019-01-17
3830,"Use Feature 1",2019-01-19
3831,"Pay/Subscribe",2018-08-14
3831,"Sign Up",2018-08-10
3831,"Talk to Sales",2018-08-14
3831,"Use Feature 1",2018-08-15
3836,"Sign Up",2018-12-30
3836,"Talk to Sales",2018-12-31
3836,"Use Feature 1",2019-01-01
3839,"Pay/Subscribe",2018-08-18
3839,"Sign Up",2018-08-12
3839,"Talk to Sales",2018-08-13
3839,"Use Feature 1",2018-08-13
3843,"Sign Up",2018-05-04
3843,"Use Feature 1",2018-05-06
3850,"Sign Up",2018-04-12
3850,"Use Feature 1",2018-04-14
3855,"Sign Up",2018-04-20
3855,"Use Feature 1",2018-04-22
3857,"Sign Up",2018-09-05
3859,"Sign Up",2018-08-31
3859,"Use Feature 1",2018-09-01
3860,"Sign Up",2018-10-08
3865,"Sign Up",2018-09-27
3865,"Use Feature 1",2018-09-27
3868,"Pay/Subscribe",2018-05-05
3868,"Sign Up",2018-04-28
3868,"Talk to Sales",2018-05-04
3868,"Use Feature 1",2018-05-01
3870,"Pay/Subscribe",2019-01-10
3870,"Sign Up",2019-01-05
3870,"Talk to Sales",2019-01-06
3870,"Use Feature 1",2019-01-06
3873,"Sign Up",2018-05-25
3877,"Sign Up",2019-01-15
3877,"Use Feature 1",2019-01-16
3881,"Sign Up",2018-10-04
3895,"Sign Up",2018-11-21
3904,"Sign Up",2018-07-21
3905,"Pay/Subscribe",2018-12-10
3905,"Sign Up",2018-12-04
3905,"Talk to Sales",2018-12-08
3905,"Use Feature 1",2018-12-04
3909,"Sign Up",2018-09-29
3909,"Use Feature 1",2018-10-01
3913,"Sign Up",2018-08-02
3913,"Use Feature 1",2018-08-03
3914,"Pay/Subscribe",2019-01-21
3914,"Sign Up",2019-01-14
3914,"Talk to Sales",2019-01-16
3914,"Use Feature 1",2019-01-14
3916,"Sign Up",2018-12-03
3920,"Sign Up",2018-05-19
3920,"Use Feature 1",2018-05-18
3923,"Sign Up",2018-10-26
3923,"Talk to Sales",2018-11-05
3923,"Use Feature 1",2018-10-29
3928,"Pay/Subscribe",2018-09-11
3928,"Sign Up",2018-09-06
3928,"Talk to Sales",2018-09-12
3928,"Use Feature 1",2018-09-07
3932,"Pay/Subscribe",2019-01-23
3932,"Sign Up",2019-01-20
3932,"Talk to Sales",2019-01-21
3932,"Use Feature 1",2019-01-21
3933,"Sign Up",2018-05-30
3933,"Use Feature 1",2018-05-31
3940,"Sign Up",2018-04-09
3940,"Use Feature 1",2018-04-09
3946,"Pay/Subscribe",2018-06-05
3946,"Sign Up",2018-05-31
3946,"Talk to Sales",2018-06-03
3946,"Use Feature 1",2018-05-31
3947,"Sign Up",2018-06-21
3947,"Use Feature 1",2018-06-23
3958,"Sign Up",2018-07-23
3958,"Use Feature 1",2018-07-22
3959,"Sign Up",2018-05-09
3959,"Talk to Sales",2018-05-14
3959,"Use Feature 1",2018-05-09
3964,"Sign Up",2019-01-07
3964,"Use Feature 1",2019-01-05
3967,"Sign Up",2018-11-26
3968,"Pay/Subscribe",2018-06-04
3968,"Sign Up",2018-05-28
3968,"Talk to Sales",2018-06-01
3968,"Use Feature 1",2018-06-03
3974,"Pay/Subscribe",2018-11-03
3974,"Sign Up",2018-11-02
3974,"Talk to Sales",2018-11-07
3974,"Use Feature 1",2018-10-29
3978,"Sign Up",2019-01-27
3978,"Use Feature 1",2019-01-30
3982,"Sign Up",2018-12-01
3983,"Sign Up",2018-12-13
3983,"Talk to Sales",2018-12-16
3983,"Use Feature 1",2018-12-13
3987,"Sign Up",2018-07-14
3987,"Use Feature 1",2018-07-12
3989,"Sign Up",2019-01-20
3989,"Use Feature 1",2019-01-19
3992,"Sign Up",2018-12-22
3993,"Sign Up",2018-07-29
3998,"Sign Up",2018-08-01
3998,"Talk to Sales",2018-08-05
3998,"Use Feature 1",2018-08-01
3999,"Sign Up",2018-05-21
4006,"Sign Up",2018-12-05
4006,"Use Feature 1",2018-12-05
4009,"Sign Up",2018-06-21
4009,"Use Feature 1",2018-06-22
4016,"Sign Up",2018-08-14
4016,"Use Feature 1",2018-08-15
4017,"Sign Up",2018-11-29
4018,"Sign Up",2018-07-28
4018,"Use Feature 1",2018-07-27
4026,"Sign Up",2018-10-16
4026,"Use Feature 1",2018-10-23
4028,"Sign Up",2018-06-18
4029,"Sign Up",2018-06-18
4029,"Use Feature 1",2018-06-18
4033,"Sign Up",2018-06-24
4033,"Use Feature 1",2018-06-25
4034,"Sign Up",2018-11-12
4036,"Pay/Subscribe",2018-12-24
4036,"Sign Up",2018-12-18
4036,"Talk to Sales",2018-12-24
4036,"Use Feature 1",2018-12-17
4037,"Sign Up",2018-10-06
4043,"Sign Up",2018-07-28
4044,"Sign Up",2018-05-12
4044,"Talk to Sales",2018-05-15
4044,"Use Feature 1",2018-05-14
4045,"Sign Up",2018-10-13
4046,"Sign Up",2018-05-25
4046,"Use Feature 1",2018-05-23
4059,"Sign Up",2018-06-18
4060,"Sign Up",2018-09-11
4060,"Use Feature 1",2018-09-15
4062,"Sign Up",2018-10-12
4064,"Pay/Subscribe",2018-09-25
4064,"Sign Up",2018-09-20
4064,"Talk to Sales",2018-09-23
4064,"Use Feature 1",2018-09-19
4067,"Sign Up",2018-07-29
4067,"Use Feature 1",2018-07-29
4070,"Sign Up",2018-08-22
4070,"Use Feature 1",2018-08-24
4079,"Sign Up",2018-05-27
4079,"Use Feature 1",2018-05-30
4087,"Sign Up",2018-05-06
4087,"Use Feature 1",2018-05-07
4088,"Sign Up",2018-05-03
4088,"Talk to Sales",2018-05-01
4088,"Use Feature 1",2018-04-30
4090,"Sign Up",2018-05-31
4091,"Sign Up",2018-05-04
4094,"Sign Up",2018-06-18
4094,"Talk to Sales",2018-06-19
4094,"Use Feature 1",2018-06-16
4099,"Pay/Subscribe",2018-12-05
4099,"Sign Up",2018-11-27
4099,"Talk to Sales",2018-11-30
4099,"Use Feature 1",2018-11-28
4100,"Sign Up",2018-10-14
4102,"Sign Up",2018-05-22
4105,"Pay/Subscribe",2018-10-15
4105,"Sign Up",2018-10-10
4105,"Talk to Sales",2018-10-14
4105,"Use Feature 1",2018-10-12
4109,"Sign Up",2018-06-01
4110,"Sign Up",2018-07-11
4116,"Pay/Subscribe",2018-11-05
4116,"Sign Up",2018-10-29
4116,"Talk to Sales",2018-11-04
4116,"Use Feature 1",2018-10-30
4122,"Sign Up",2019-01-04
4124,"Sign Up",2018-09-14
4124,"Talk to Sales",2018-09-18
4124,"Use Feature 1",2018-09-17
4125,"Sign Up",2018-10-27
4133,"Sign Up",2018-06-11
4140,"Pay/Subscribe",2018-10-31
4140,"Sign Up",2018-10-25
4140,"Talk to Sales",2018-10-23
4140,"Use Feature 1",2018-10-24
4142,"Sign Up",2018-11-29
4143,"Sign Up",2019-01-11
4163,"Sign Up",2018-08-01
4163,"Talk to Sales",2018-08-07
4163,"Use Feature 1",2018-08-01
4165,"Sign Up",2018-05-16
4165,"Talk to Sales",2018-05-17
4165,"Use Feature 1",2018-05-16
4166,"Sign Up",2018-05-15
4169,"Pay/Subscribe",2018-12-05
4169,"Sign Up",2018-12-02
4169,"Talk to Sales",2018-12-04
4169,"Use Feature 1",2018-12-02
4171,"Sign Up",2018-09-29
4171,"Talk to Sales",2018-10-05
4171,"Use Feature 1",2018-09-29
4176,"Sign Up",2018-05-12
4176,"Use Feature 1",2018-05-14
4179,"Sign Up",2018-12-25
4180,"Sign Up",2018-05-15
4180,"Use Feature 1",2018-05-19
4181,"Sign Up",2018-06-21
4181,"Use Feature 1",2018-06-24
4189,"Sign Up",2018-05-12
4189,"Use Feature 1",2018-05-15
4194,"Sign Up",2018-11-30
4199,"Sign Up",2018-06-25
4202,"Sign Up",2018-09-16
4202,"Use Feature 1",2018-09-17
4206,"Sign Up",2018-05-17
4218,"Pay/Subscribe",2018-11-19
4218,"Sign Up",2018-11-15
4218,"Talk to Sales",2018-11-22
4218,"Use Feature 1",2018-11-18
4219,"Sign Up",2018-04-11
4219,"Use Feature 1",2018-04-13
4225,"Sign Up",2018-05-15
4225,"Use Feature 1",2018-05-14
4226,"Sign Up",2019-01-28
4226,"Talk to Sales",2019-01-25
4226,"Use Feature 1",2019-01-27
4229,"Pay/Subscribe",2018-10-01
4229,"Sign Up",2018-09-22
4229,"Talk to Sales",2018-09-27
4229,"Use Feature 1",2018-09-25
4239,"Pay/Subscribe",2018-06-19
4239,"Sign Up",2018-06-12
4239,"Talk to Sales",2018-06-14
4239,"Use Feature 1",2018-06-15
4242,"Pay/Subscribe",2018-11-18
4242,"Sign Up",2018-11-18
4242,"Talk to Sales",2018-11-18
4242,"Use Feature 1",2018-11-14
4244,"Sign Up",2019-01-30
4244,"Use Feature 1",2019-01-29
4245,"Sign Up",2018-05-27
4247,"Sign Up",2018-09-23
4247,"Use Feature 1",2018-09-22
4252,"Sign Up",2018-05-27
4252,"Use Feature 1",2018-05-26
4255,"Pay/Subscribe",2018-10-11
4255,"Sign Up",2018-10-14
4255,"Talk to Sales",2018-10-12
4255,"Use Feature 1",2018-10-10
4257,"Sign Up",2018-12-22
4261,"Sign Up",2018-12-18
4264,"Sign Up",2018-10-29
4268,"Sign Up",2018-12-29
4270,"Pay/Subscribe",2018-08-10
4270,"Sign Up",2018-08-08
4270,"Talk to Sales",2018-08-11
4270,"Use Feature 1",2018-08-07
4273,"Sign Up",2019-01-26
4277,"Sign Up",2018-10-01
4278,"Pay/Subscribe",2018-04-17
4278,"Sign Up",2018-04-09
4278,"Talk to Sales",2018-04-14
4278,"Use Feature 1",2018-04-16
4279,"Pay/Subscribe",2019-01-30
4279,"Sign Up",2019-01-27
4279,"Talk to Sales",2019-01-25
4279,"Use Feature 1",2019-01-26
4281,"Sign Up",2019-01-03
4289,"Sign Up",2018-08-11
4289,"Use Feature 1",2018-08-10
4292,"Sign Up",2019-01-12
4292,"Use Feature 1",2019-01-16
4295,"Sign Up",2018-09-14
4295,"Use Feature 1",2018-09-14
4296,"Pay/Subscribe",2018-09-08
4296,"Sign Up",2018-09-04
4296,"Talk to Sales",2018-09-09
4296,"Use Feature 1",2018-09-04
4303,"Pay/Subscribe",2018-05-04
4303,"Sign Up",2018-04-28
4303,"Talk to Sales",2018-05-02
4303,"Use Feature 1",2018-04-30
4304,"Sign Up",2018-10-27
4310,"Pay/Subscribe",2019-01-08
4310,"Sign Up",2019-01-04
4310,"Talk to Sales",2019-01-09
4310,"Use Feature 1",2019-01-06
4312,"Pay/Subscribe",2018-10-05
4312,"Sign Up",2018-10-03
4312,"Talk to Sales",2018-10-08
4312,"Use Feature 1",2018-10-08
4319,"Pay/Subscribe",2018-10-02
4319,"Sign Up",2018-09-24
4319,"Talk to Sales",2018-09-25
4319,"Use Feature 1",2018-09-27
4325,"Sign Up",2018-10-20
4325,"Use Feature 1",2018-10-22
4329,"Sign Up",2018-06-02
4329,"Use Feature 1",2018-06-02
4332,"Sign Up",2018-05-01
4334,"Pay/Subscribe",2019-01-11
4334,"Sign Up",2019-01-07
4334,"Talk to Sales",2019-01-11
4334,"Use Feature 1",2019-01-13
4336,"Sign Up",2018-04-28
4336,"Use Feature 1",2018-04-28
4339,"Sign Up",2018-08-31
4339,"Use Feature 1",2018-09-03
4341,"Sign Up",2018-09-23
4344,"Sign Up",2018-07-03
4345,"Pay/Subscribe",2018-07-04
4345,"Sign Up",2018-06-30
4345,"Talk to Sales",2018-07-02
4345,"Use Feature 1",2018-07-05
4346,"Sign Up",2018-11-23
4346,"Use Feature 1",2018-11-25
4347,"Sign Up",2018-09-21
4348,"Sign Up",2018-08-19
4350,"Sign Up",2018-08-26
4355,"Sign Up",2018-11-28
4355,"Use Feature 1",2018-11-25
4361,"Sign Up",2018-11-18
4361,"Use Feature 1",2018-11-19
4367,"Sign Up",2018-04-12
4369,"Sign Up",2018-07-24
4371,"Sign Up",2018-08-04
4377,"Sign Up",2018-05-07
4379,"Sign Up",2018-08-15
4379,"Use Feature 1",2018-08-12
4380,"Sign Up",2018-07-11
4386,"Sign Up",2018-06-12
4388,"Sign Up",2018-09-07
4389,"Sign Up",2018-09-19
4389,"Use Feature 1",2018-09-20
4395,"Pay/Subscribe",2018-09-27
4395,"Sign Up",2018-09-17
4395,"Talk to Sales",2018-09-17
4395,"Use Feature 1",2018-09-16
4397,"Pay/Subscribe",2018-08-11
4397,"Sign Up",2018-08-07
4397,"Talk to Sales",2018-08-08
4397,"Use Feature 1",2018-08-13
4400,"Sign Up",2019-01-18
4400,"Use Feature 1",2019-01-18
4409,"Sign Up",2018-08-21
4411,"Pay/Subscribe",2019-01-17
4411,"Sign Up",2019-01-10
4411,"Talk to Sales",2019-01-14
4411,"Use Feature 1",2019-01-12
4414,"Sign Up",2018-12-14
4422,"Pay/Subscribe",2019-01-21
4422,"Sign Up",2019-01-15
4422,"Talk to Sales",2019-01-20
4422,"Use Feature 1",2019-01-15
4423,"Sign Up",2019-01-28
4423,"Use Feature 1",2019-01-29
4424,"Sign Up",2018-07-14
4431,"Sign Up",2018-07-27
4431,"Use Feature 1",2018-07-28
4432,"Sign Up",2018-05-16
4432,"Use Feature 1",2018-05-18
4437,"Sign Up",2018-05-20
4437,"Use Feature 1",2018-05-18
4438,"Sign Up",2018-11-13
4439,"Sign Up",2018-06-15
4439,"Use Feature 1",2018-06-19
4440,"Sign Up",2018-04-18
4443,"Sign Up",2018-05-25
4444,"Pay/Subscribe",2018-10-25
4444,"Sign Up",2018-10-17
4444,"Talk to Sales",2018-10-21
4444,"Use Feature 1",2018-10-18
4446,"Pay/Subscribe",2018-05-28
4446,"Sign Up",2018-05-25
4446,"Talk to Sales",2018-05-29
4446,"Use Feature 1",2018-05-25
4449,"Pay/Subscribe",2018-04-24
4449,"Sign Up",2018-04-17
4449,"Talk to Sales",2018-04-19
4449,"Use Feature 1",2018-04-18
4451,"Pay/Subscribe",2018-08-13
4451,"Sign Up",2018-08-08
4451,"Talk to Sales",2018-08-13
4451,"Use Feature 1",2018-08-13
4453,"Sign Up",2018-05-26
4453,"Talk to Sales",2018-05-26
4453,"Use Feature 1",2018-05-26
4457,"Sign Up",2018-06-28
4458,"Sign Up",2018-10-01
4458,"Talk to Sales",2018-10-03
4458,"Use Feature 1",2018-10-02
4460,"Sign Up",2018-06-01
4468,"Sign Up",2018-04-22
4470,"Sign Up",2018-08-31
4470,"Use Feature 1",2018-09-04
4472,"Sign Up",2018-06-03
4472,"Use Feature 1",2018-06-04
4475,"Sign Up",2018-09-08
4475,"Use Feature 1",2018-09-12
4477,"Sign Up",2018-06-18
4480,"Sign Up",2018-05-05
4480,"Use Feature 1",2018-05-04
4483,"Sign Up",2018-09-21
4483,"Use Feature 1",2018-09-20
4487,"Sign Up",2018-04-17
4487,"Use Feature 1",2018-04-19
4494,"Pay/Subscribe",2018-07-30
4494,"Sign Up",2018-07-28
4494,"Talk to Sales",2018-07-31
4494,"Use Feature 1",2018-07-30
4496,"Sign Up",2018-05-03
4501,"Sign Up",2018-12-24
4501,"Talk to Sales",2018-12-24
4501,"Use Feature 1",2018-12-22
4502,"Pay/Subscribe",2019-01-14
4502,"Sign Up",2019-01-04
