"user_id","visit_date","path"
9175,2018-06-18,"example.com"
9177,2018-07-23,"example.com"
9177,2018-07-30,"example.com"
9178,2018-05-08,"example.com"
9178,2018-05-09,"example.com"
9178,2018-05-12,"example.com/features"
9178,2018-05-14,"example.com/pricing"
9179,2018-04-06,"example.com/pricing"
9179,2018-04-11,"example.com"
9180,2018-06-23,"example.com/features"
9180,2018-06-30,"example.com"
9180,2018-07-02,"example.com/pricing"
9182,2018-10-18,"example.com/pricing"
9182,2018-10-22,"example.com"
9183,2018-08-25,"example.com/pricing"
9183,2018-09-01,"example.com/features"
9184,2018-04-30,"example.com"
9184,2018-05-04,"example.com"
9185,2018-10-16,"example.com"
9185,2018-10-18,"example.com/pricing"
9185,2018-10-19,"example.com/pricing"
9185,2018-10-20,"example.com/pricing"
9186,2018-05-24,"example.com/pricing"
9186,2018-05-27,"example.com"
9187,2018-05-17,"example.com/pricing"
9187,2018-05-21,"example.com"
9187,2018-05-21,"example.com/features"
9189,2018-08-07,"example.com/pricing"
9190,2018-09-01,"example.com"
9190,2018-09-09,"example.com"
9191,2018-06-05,"example.com/pricing"
9192,2018-08-01,"example.com/features"
9192,2018-08-04,"example.com"
9192,2018-08-05,"example.com/pricing"
9192,2018-08-06,"example.com"
9192,2018-08-07,"example.com/features"
9193,2018-09-21,"example.com"
9193,2018-09-24,"example.com/features"
9194,2019-01-28,"example.com"
9194,2019-01-30,"example.com/pricing"
9194,2019-01-30,"example.com"
9194,2019-02-04,"example.com"
9195,2019-01-21,"example.com/features"
9195,2019-01-28,"example.com"
9195,2019-01-29,"example.com"
9195,2019-01-31,"example.com/features"
9197,2018-08-23,"example.com"
9198,2018-06-30,"example.com"
9198,2018-07-03,"example.com"
9198,2018-07-06,"example.com/features"
9198,2018-07-07,"example.com"
9198,2018-07-15,"example.com"
9201,2018-10-15,"example.com"
9202,2018-05-18,"example.com/features"
9203,2018-10-20,"example.com"
9204,2018-08-22,"example.com/pricing"
9205,2018-12-20,"example.com"
9205,2018-12-23,"example.com"
9206,2018-07-07,"example.com/features"
9206,2018-07-13,"example.com"
9207,2018-11-21,"example.com"
9207,2018-11-23,"example.com/features"
9207,2018-11-25,"example.com/features"
9207,2018-11-26,"example.com"
9208,2018-12-23,"example.com/pricing"
9208,2018-12-27,"example.com"
9208,2018-12-27,"example.com/pricing"
9209,2018-04-29,"example.com/features"
9209,2018-05-04,"example.com"
9210,2019-01-03,"example.com/features"
9210,2019-01-05,"example.com/features"
9211,2018-05-04,"example.com"
9212,2018-05-27,"example.com"
9213,2018-08-11,"example.com"
9213,2018-08-15,"example.com/features"
9213,2018-08-19,"example.com/features"
9214,2018-09-22,"example.com/features"
9214,2018-09-26,"example.com"
9215,2018-05-05,"example.com/features"
9215,2018-05-09,"example.com/pricing"
9215,2018-05-10,"example.com/pricing"
9216,2018-11-23,"example.com"
9217,2019-01-09,"example.com"
9217,2019-01-13,"example.com/features"
9217,2019-01-13,"example.com"
9217,2019-01-15,"example.com"
9218,2018-10-13,"example.com"
9219,2018-10-21,"example.com/features"
9219,2018-10-24,"example.com/pricing"
9219,2018-10-27,"example.com/features"
9220,2018-04-08,"example.com/features"
9220,2018-04-11,"example.com/features"
9220,2018-04-12,"example.com/features"
9220,2018-04-14,"example.com/pricing"
9220,2018-04-18,"example.com"
9221,2018-12-30,"example.com/features"
9221,2019-01-01,"example.com"
9221,2019-01-04,"example.com/pricing"
9222,2018-05-23,"example.com/pricing"
9223,2018-12-21,"example.com/pricing"
9223,2018-12-26,"example.com"
9223,2018-12-28,"example.com/pricing"
9224,2018-12-27,"example.com"
9224,2018-12-30,"example.com/pricing"
9224,2018-12-31,"example.com"
9225,2019-01-14,"example.com/pricing"
9225,2019-01-24,"example.com"
9226,2018-10-05,"example.com"
9227,2018-12-25,"example.com"
9227,2018-12-28,"example.com/pricing"
9227,2018-12-29,"example.com"
9227,2018-12-31,"example.com/pricing"
9227,2019-01-01,"example.com/features"
9227,2019-01-02,"example.com/features"
9229,2018-11-17,"example.com/features"
9229,2018-11-20,"example.com"
9229,2018-11-22,"example.com/pricing"
9230,2018-07-02,"example.com"
9230,2018-07-07,"example.com"
9230,2018-07-09,"example.com/pricing"
9231,2018-12-23,"example.com"
9231,2018-12-27,"example.com"
9231,2018-12-29,"example.com/features"
9232,2018-10-27,"example.com"
9232,2018-10-29,"example.com"
9232,2018-10-30,"example.com/features"
9233,2018-08-05,"example.com/features"
9233,2018-08-07,"example.com"
9234,2018-04-25,"example.com"
9234,2018-04-28,"example.com"
9235,2018-11-03,"example.com/pricing"
9235,2018-11-07,"example.com"
9236,2018-07-05,"example.com"
9236,2018-07-09,"example.com"
9237,2018-10-26,"example.com"
9237,2018-11-01,"example.com/features"
9238,2018-11-03,"example.com"
9238,2018-11-04,"example.com/pricing"
9238,2018-11-07,"example.com"
9239,2018-04-29,"example.com"
9239,2018-05-01,"example.com"
9241,2018-05-29,"example.com/features"
9241,2018-06-03,"example.com"
9242,2018-05-02,"example.com/features"
9242,2018-05-09,"example.com"
9244,2018-12-20,"example.com/pricing"
9245,2019-01-13,"example.com/pricing"
9246,2019-01-21,"example.com"
9246,2019-01-24,"example.com"
9247,2018-07-05,"example.com/features"
9247,2018-07-10,"example.com/features"
9248,2018-12-06,"example.com/features"
9248,2018-12-10,"example.com"
9249,2019-01-03,"example.com"
9250,2018-06-09,"example.com/pricing"
9251,2018-09-13,"example.com"
9251,2018-09-17,"example.com"
9251,2018-09-19,"example.com"
9252,2018-12-02,"example.com/features"
9252,2018-12-06,"example.com"
9253,2018-08-20,"example.com"
9253,2018-08-24,"example.com"
9255,2018-10-29,"example.com/features"
9255,2018-11-02,"example.com/pricing"
9255,2018-11-02,"example.com/features"
9255,2018-11-08,"example.com"
9256,2018-08-28,"example.com/features"
9256,2018-08-30,"example.com/pricing"
9256,2018-08-31,"example.com"
9256,2018-09-02,"example.com"
9257,2018-12-07,"example.com/pricing"
9258,2018-04-25,"example.com"
9258,2018-04-29,"example.com/features"
9258,2018-04-30,"example.com"
9259,2018-06-09,"example.com/pricing"
9259,2018-06-11,"example.com/features"
9259,2018-06-13,"example.com"
9259,2018-06-15,"example.com"
9260,2018-10-01,"example.com"
9260,2018-10-02,"example.com"
9260,2018-10-04,"example.com/features"
9261,2018-05-28,"example.com/features"
9261,2018-05-31,"example.com"
9261,2018-06-06,"example.com"
9262,2018-05-29,"example.com/features"
9262,2018-06-05,"example.com"
9262,2018-06-08,"example.com/pricing"
9265,2018-04-25,"example.com/pricing"
9265,2018-04-30,"example.com/pricing"
9266,2018-11-16,"example.com"
9269,2018-12-09,"example.com"
9270,2018-12-21,"example.com/features"
9272,2018-04-11,"example.com/features"
9272,2018-04-16,"example.com"
9273,2019-01-26,"example.com"
9275,2018-10-02,"example.com/pricing"
9275,2018-10-04,"example.com/features"
9275,2018-10-06,"example.com/features"
9276,2018-07-03,"example.com/features"
9276,2018-07-05,"example.com"
9278,2018-12-11,"example.com"
9279,2018-08-01,"example.com"
9279,2018-08-04,"example.com/features"
9279,2018-08-05,"example.com/pricing"
9280,2018-07-20,"example.com"
9280,2018-07-24,"example.com"
9281,2018-11-01,"example.com/pricing"
9281,2018-11-03,"example.com/pricing"
9281,2018-11-04,"example.com/pricing"
9281,2018-11-06,"example.com"
9282,2018-04-25,"example.com/features"
9282,2018-04-28,"example.com/pricing"
9283,2018-10-02,"example.com"
9284,2019-01-03,"example.com"
9284,2019-01-06,"example.com"
9284,2019-01-09,"example.com"
9284,2019-01-12,"example.com"
9285,2019-01-08,"example.com"
9285,2019-01-12,"example.com"
9286,2018-04-08,"example.com/features"
9286,2018-04-14,"example.com/features"
9286,2018-04-15,"example.com"
9286,2018-04-19,"example.com"
9287,2018-05-17,"example.com/pricing"
9287,2018-05-20,"example.com/features"
9287,2018-05-22,"example.com/features"
9287,2018-05-24,"example.com/pricing"
9288,2019-01-26,"example.com"
9288,2019-02-04,"example.com/pricing"
9289,2018-11-14,"example.com"
9290,2018-09-02,"example.com"
9290,2018-09-06,"example.com"
9291,2018-11-29,"example.com"
9291,2018-12-01,"example.com/pricing"
9291,2018-12-02,"example.com"
9291,2018-12-05,"example.com/pricing"
9292,2019-01-22,"example.com"
9295,2018-11-21,"example.com"
9296,2019-01-17,"example.com"
9296,2019-01-19,"example.com/features"
9296,2019-01-22,"example.com"
9296,2019-01-24,"example.com"
9297,2018-09-06,"example.com/pricing"
9297,2018-09-13,"example.com"
9298,2018-08-21,"example.com"
9298,2018-08-27,"example.com/features"
9299,2019-01-30,"example.com"
9299,2019-02-02,"example.com/pricing"
9299,2019-02-03,"example.com"
9299,2019-02-06,"example.com"
9299,2019-02-08,"example.com/pricing"
9301,2019-01-24,"example.com/pricing"
9302,2018-10-08,"example.com/pricing"
9303,2018-09-04,"example.com"
9303,2018-09-10,"example.com"
9303,2018-09-12,"example.com"
9305,2018-09-20,"example.com"
9305,2018-09-23,"example.com/pricing"
9305,2018-09-29,"example.com/features"
9306,2018-08-08,"example.com/pricing"
9307,2018-04-27,"example.com"
9308,2018-10-04,"example.com/features"
9308,2018-10-10,"example.com"
9309,2018-12-02,"example.com"
9310,2018-04-30,"example.com"
9310,2018-05-04,"example.com"
9310,2018-05-08,"example.com/features"
9311,2018-11-13,"example.com"
9311,2018-11-16,"example.com"
9311,2018-11-17,"example.com/pricing"
9311,2018-11-25,"example.com"
9312,2018-05-30,"example.com/pricing"
9312,2018-06-04,"example.com/pricing"
9313,2018-06-13,"example.com"
9313,2018-06-19,"example.com"
9314,2018-06-15,"example.com"
9314,2018-06-17,"example.com"
9314,2018-06-18,"example.com"
9314,2018-06-20,"example.com/pricing"
9315,2018-12-07,"example.com/pricing"
9316,2018-09-20,"example.com"
9316,2018-09-22,"example.com"
9316,2018-09-26,"example.com/features"
9316,2018-09-30,"example.com/pricing"
9317,2018-05-23,"example.com"
9318,2018-10-28,"example.com/features"
9318,2018-11-02,"example.com"
9319,2018-11-26,"example.com"
9320,2018-11-02,"example.com/features"
9321,2018-08-14,"example.com"
9321,2018-08-16,"example.com"
9321,2018-08-17,"example.com"
9321,2018-08-24,"example.com/features"
9323,2018-09-28,"example.com/pricing"
9323,2018-10-05,"example.com/pricing"
9323,2018-10-05,"example.com"
9323,2018-10-06,"example.com"
9324,2018-09-14,"example.com/features"
9324,2018-09-17,"example.com/pricing"
9325,2018-10-19,"example.com/features"
9325,2018-10-28,"example.com"
9326,2018-07-09,"example.com/pricing"
9326,2018-07-11,"example.com"
9326,2018-07-20,"example.com/pricing"
9327,2018-06-17,"example.com"
9328,2018-07-05,"example.com/features"
9329,2018-11-17,"example.com"
9331,2018-06-02,"example.com/pricing"
9331,2018-06-06,"example.com"
9331,2018-06-08,"example.com/features"
9332,2019-01-04,"example.com/features"
9333,2018-06-24,"example.com/features"
9333,2018-07-02,"example.com/features"
9335,2018-08-16,"example.com/features"
9335,2018-08-22,"example.com/pricing"
9336,2018-04-14,"example.com"
9337,2018-12-19,"example.com"
9337,2018-12-22,"example.com"
9337,2018-12-23,"example.com/features"
9338,2018-05-01,"example.com"
9338,2018-05-03,"example.com"
9338,2018-05-06,"example.com"
9339,2018-07-31,"example.com/features"
9339,2018-08-10,"example.com"
9340,2018-07-09,"example.com"
9340,2018-07-10,"example.com/pricing"
9340,2018-07-12,"example.com"
9341,2018-05-16,"example.com"
9343,2019-01-16,"example.com/pricing"
9343,2019-01-24,"example.com/features"
9344,2018-07-31,"example.com/features"
9344,2018-08-08,"example.com/pricing"
9345,2018-04-19,"example.com"
9345,2018-04-25,"example.com"
9345,2018-04-25,"example.com/features"
9345,2018-04-25,"example.com/pricing"
9345,2018-04-27,"example.com/pricing"
9346,2018-09-28,"example.com"
9346,2018-09-30,"example.com/pricing"
9346,2018-10-05,"example.com/features"
9347,2018-11-09,"example.com"
9347,2018-11-13,"example.com"
9347,2018-11-14,"example.com"
9348,2018-05-06,"example.com/features"
9349,2018-04-20,"example.com/pricing"
9349,2018-04-24,"example.com/pricing"
9350,2018-08-28,"example.com"
9352,2018-12-14,"example.com/pricing"
9352,2018-12-19,"example.com"
9353,2018-07-03,"example.com/features"
9353,2018-07-07,"example.com/features"
9354,2018-11-26,"example.com"
9354,2018-11-28,"example.com"
9354,2018-11-30,"example.com"
9354,2018-12-04,"example.com/features"
9355,2018-08-24,"example.com/pricing"
9356,2018-11-26,"example.com/pricing"
9356,2018-12-01,"example.com"
9356,2018-12-02,"example.com"
9357,2018-10-13,"example.com/pricing"
9357,2018-10-16,"example.com/features"
9357,2018-10-18,"example.com"
9358,2018-11-05,"example.com/features"
9360,2018-06-17,"example.com/pricing"
9361,2018-05-11,"example.com"
9362,2018-09-22,"example.com/features"
9362,2018-09-24,"example.com/pricing"
9362,2018-09-25,"example.com"
9362,2018-09-27,"example.com/features"
9364,2018-04-19,"example.com/features"
9365,2018-06-29,"example.com"
9365,2018-07-01,"example.com"
9365,2018-07-05,"example.com/pricing"
9366,2018-10-29,"example.com"
9366,2018-10-31,"example.com"
9366,2018-11-03,"example.com"
9368,2019-01-28,"example.com/features"
9368,2019-02-06,"example.com"
9369,2018-06-27,"example.com/features"
9369,2018-06-30,"example.com"
9370,2018-05-28,"example.com"
9370,2018-06-01,"example.com"
9371,2019-01-19,"example.com"
9372,2018-05-09,"example.com/features"
9373,2019-01-13,"example.com/features"
9373,2019-01-18,"example.com"
9374,2018-06-16,"example.com/features"
9374,2018-06-21,"example.com"
9375,2018-04-07,"example.com"
9376,2018-06-05,"example.com"
9376,2018-06-10,"example.com"
9377,2018-08-04,"example.com/features"
9377,2018-08-07,"example.com/features"
9377,2018-08-12,"example.com/features"
9379,2018-12-19,"example.com/features"
9379,2018-12-22,"example.com/pricing"
9379,2018-12-26,"example.com/pricing"
9380,2018-07-19,"example.com/features"
9381,2019-01-20,"example.com"
9381,2019-01-26,"example.com"
9381,2019-01-29,"example.com"
9382,2018-08-04,"example.com"
9382,2018-08-07,"example.com/features"
9382,2018-08-07,"example.com"
9383,2018-11-02,"example.com/features"
9384,2018-10-06,"example.com"
9384,2018-10-10,"example.com/features"
9385,2018-09-16,"example.com/features"
9386,2018-04-06,"example.com"
9388,2019-01-07,"example.com/features"
9388,2019-01-09,"example.com/features"
9388,2019-01-10,"example.com/features"
9388,2019-01-17,"example.com/pricing"
9390,2018-09-13,"example.com"
9390,2018-09-17,"example.com/pricing"
9391,2018-10-18,"example.com/pricing"
9391,2018-10-23,"example.com/pricing"
9393,2018-05-26,"example.com/pricing"
9394,2018-11-06,"example.com/features"
9395,2018-11-05,"example.com"
9396,2018-12-14,"example.com"
9396,2018-12-16,"example.com/features"
9397,2019-01-04,"example.com"
9398,2018-08-13,"example.com/pricing"
9398,2018-08-14,"example.com"
9398,2018-08-18,"example.com"
9398,2018-08-19,"example.com"
9399,2018-08-25,"example.com/pricing"
9399,2018-09-01,"example.com/features"
9399,2018-09-02,"example.com/features"
9400,2018-09-15,"example.com"
9400,2018-09-18,"example.com/pricing"
9400,2018-09-20,"example.com"
9400,2018-09-21,"example.com/features"
9400,2018-09-23,"example.com"
9401,2018-07-09,"example.com/pricing"
9401,2018-07-19,"example.com"
9403,2018-05-14,"example.com"
9403,2018-05-21,"example.com"
9403,2018-05-24,"example.com/features"
9404,2018-10-16,"example.com/features"
9404,2018-10-18,"example.com"
9404,2018-10-19,"example.com"
9404,2018-10-24,"example.com/pricing"
9405,2018-05-29,"example.com"
9405,2018-06-04,"example.com/features"
9406,2018-07-21,"example.com/pricing"
9407,2018-10-06,"example.com/pricing"
9410,2018-11-26,"example.com"
9411,2018-06-13,"example.com"
9411,2018-06-18,"example.com"
9413,2018-12-29,"example.com"
9413,2019-01-03,"example.com/pricing"
9413,2019-01-04,"example.com"
9415,2018-06-11,"example.com/pricing"
9415,2018-06-16,"example.com/pricing"
9416,2018-06-22,"example.com/pricing"
9417,2018-12-14,"example.com/features"
9417,2018-12-17,"example.com/pricing"
9418,2018-05-24,"example.com"
9420,2018-06-01,"example.com"
9421,2018-08-19,"example.com/pricing"
9422,2018-07-01,"example.com/pricing"
9422,2018-07-06,"example.com/features"
9423,2018-11-04,"example.com/pricing"
9423,2018-11-07,"example.com/pricing"
9423,2018-11-08,"example.com"
9424,2019-01-04,"example.com/pricing"
9424,2019-01-07,"example.com"
9425,2019-01-27,"example.com"
9425,2019-01-31,"example.com/pricing"
9425,2019-02-01,"example.com/features"
9425,2019-02-03,"example.com"
9426,2018-10-07,"example.com/features"
9426,2018-10-09,"example.com/pricing"
9427,2018-11-07,"example.com"
9427,2018-11-13,"example.com"
9428,2018-12-25,"example.com"
9429,2019-01-18,"example.com"
9429,2019-01-20,"example.com"
9429,2019-01-25,"example.com/pricing"
9429,2019-01-28,"example.com"
9430,2018-08-15,"example.com/pricing"
9430,2018-08-21,"example.com"
9430,2018-08-22,"example.com/pricing"
9431,2018-12-19,"example.com/features"
9431,2018-12-24,"example.com/features"
9431,2018-12-27,"example.com/pricing"
9432,2018-05-05,"example.com"
9433,2018-06-22,"example.com"
9433,2018-06-30,"example.com"
9434,2018-11-06,"example.com"
9434,2018-11-10,"example.com/pricing"
9434,2018-11-12,"example.com"
9434,2018-11-15,"example.com"
9434,2018-11-17,"example.com"
9435,2018-08-21,"example.com"
9435,2018-08-25,"example.com"
9435,2018-08-26,"example.com/pricing"
9435,2018-08-26,"example.com"
9435,2018-08-28,"example.com/features"
9435,2018-09-03,"example.com"
9439,2018-09-23,"example.com/pricing"
9439,2018-09-26,"example.com/features"
9439,2018-09-29,"example.com/features"
9440,2018-08-27,"example.com/pricing"
9440,2018-08-29,"example.com/features"
9442,2018-11-07,"example.com"
9442,2018-11-11,"example.com"
9443,2018-09-04,"example.com"
9443,2018-09-08,"example.com"
9444,2018-10-16,"example.com"
9444,2018-10-19,"example.com/pricing"
9444,2018-10-22,"example.com"
9445,2018-06-03,"example.com"
9445,2018-06-05,"example.com"
9445,2018-06-07,"example.com/pricing"
9446,2018-12-12,"example.com/pricing"
9448,2018-11-25,"example.com"
9450,2018-10-29,"example.com/features"
9450,2018-11-01,"example.com/pricing"
9450,2018-11-01,"example.com/features"
9450,2018-11-05,"example.com"
9451,2018-11-17,"example.com"
9451,2018-11-19,"example.com/pricing"
9451,2018-11-22,"example.com"
9453,2018-08-01,"example.com"
9453,2018-08-03,"example.com/features"
9454,2018-05-08,"example.com/features"
9455,2018-12-11,"example.com"
9456,2018-10-22,"example.com/pricing"
9456,2018-10-28,"example.com"
9456,2018-10-30,"example.com"
9457,2019-01-15,"example.com"
9457,2019-01-19,"example.com/features"
9458,2018-10-21,"example.com/pricing"
9458,2018-10-27,"example.com/features"
9459,2018-06-28,"example.com"
9459,2018-06-30,"example.com"
9459,2018-07-05,"example.com/features"
9461,2018-07-11,"example.com"
9461,2018-07-16,"example.com"
9461,2018-07-18,"example.com"
9461,2018-07-21,"example.com"
9462,2019-01-30,"example.com"
9462,2019-02-02,"example.com/pricing"
9462,2019-02-04,"example.com"
9463,2018-11-02,"example.com"
9463,2018-11-06,"example.com/features"
9463,2018-11-08,"example.com/features"
9463,2018-11-08,"example.com"
9465,2019-01-10,"example.com/pricing"
9465,2019-01-15,"example.com"
9466,2018-04-09,"example.com/features"
9466,2018-04-15,"example.com/features"
9466,2018-04-18,"example.com"
9467,2018-08-14,"example.com"
9467,2018-08-20,"example.com/pricing"
9467,2018-08-22,"example.com/pricing"
9469,2018-12-05,"example.com/features"
9469,2018-12-12,"example.com"
9469,2018-12-15,"example.com/features"
9470,2018-12-13,"example.com"
9470,2018-12-17,"example.com"
9470,2018-12-18,"example.com/pricing"
9470,2018-12-23,"example.com"
9470,2018-12-23,"example.com/features"
9471,2018-12-02,"example.com"
9472,2018-04-27,"example.com"
9472,2018-05-01,"example.com/pricing"
9472,2018-05-02,"example.com/pricing"
9472,2018-05-08,"example.com/features"
9473,2018-09-22,"example.com"
9473,2018-09-24,"example.com"
9473,2018-09-28,"example.com"
9474,2018-05-22,"example.com/pricing"
9474,2018-05-23,"example.com/pricing"
9475,2018-10-28,"example.com/pricing"
9475,2018-11-01,"example.com/features"
9475,2018-11-06,"example.com/features"
9476,2018-06-02,"example.com/pricing"
9476,2018-06-06,"example.com/pricing"
9476,2018-06-09,"example.com/pricing"
9476,2018-06-10,"example.com/features"
9476,2018-06-11,"example.com"
9476,2018-06-14,"example.com/pricing"
9477,2018-12-18,"example.com/pricing"
9477,2018-12-20,"example.com"
9477,2018-12-22,"example.com/pricing"
9478,2018-06-05,"example.com/features"
9478,2018-06-10,"example.com/pricing"
9479,2018-10-16,"example.com"
9479,2018-10-18,"example.com"
9480,2018-04-08,"example.com"
9481,2019-01-02,"example.com"
9481,2019-01-07,"example.com"
9481,2019-01-09,"example.com/features"
9481,2019-01-11,"example.com/features"
9482,2018-10-08,"example.com"
9482,2018-10-10,"example.com/pricing"
9483,2018-06-29,"example.com/features"
9484,2019-01-01,"example.com"
9486,2018-10-02,"example.com/pricing"
9486,2018-10-06,"example.com/features"
9486,2018-10-13,"example.com/features"
9487,2018-08-04,"example.com/features"
9487,2018-08-10,"example.com"
9488,2018-12-25,"example.com"
9488,2018-12-28,"example.com/pricing"
9488,2018-12-29,"example.com/pricing"
9488,2018-12-30,"example.com"
9489,2019-01-04,"example.com/pricing"
9490,2018-04-14,"example.com/features"
9490,2018-04-20,"example.com/pricing"
9491,2018-08-31,"example.com/pricing"
9492,2018-08-09,"example.com/features"
9492,2018-08-12,"example.com/features"
9493,2018-12-07,"example.com"
9493,2018-12-09,"example.com/features"
9493,2018-12-14,"example.com/pricing"
9494,2018-09-29,"example.com"
9494,2018-10-04,"example.com"
9495,2018-10-15,"example.com/pricing"
9496,2018-06-18,"example.com/pricing"
9496,2018-06-19,"example.com"
9497,2018-10-24,"example.com/pricing"
9497,2018-10-27,"example.com"
9497,2018-10-27,"example.com/pricing"
9497,2018-10-28,"example.com/pricing"
9497,2018-10-31,"example.com/pricing"
9497,2018-10-31,"example.com/features"
9497,2018-11-01,"example.com"
9499,2018-06-29,"example.com"
9499,2018-07-03,"example.com"
9499,2018-07-08,"example.com/features"
9500,2018-06-30,"example.com"
9500,2018-07-03,"example.com/pricing"
9501,2018-05-24,"example.com/pricing"
9501,2018-05-27,"example.com/pricing"
9501,2018-05-30,"example.com/pricing"
9501,2018-06-04,"example.com/features"
9503,2019-01-16,"example.com"
9503,2019-01-24,"example.com"
9504,2018-04-23,"example.com"
9504,2018-04-25,"example.com"
9507,2018-11-29,"example.com/features"
9507,2018-12-02,"example.com"
9507,2018-12-03,"example.com/pricing"
9507,2018-12-09,"example.com/features"
9508,2018-07-20,"example.com"
9509,2018-09-22,"example.com/features"
9509,2018-09-27,"example.com/features"
9509,2018-09-30,"example.com"
9510,2018-06-05,"example.com"
9510,2018-06-07,"example.com/features"
9510,2018-06-10,"example.com"
9510,2018-06-12,"example.com/pricing"
9511,2018-09-09,"example.com"
9511,2018-09-12,"example.com"
9512,2018-05-12,"example.com/pricing"
9512,2018-05-14,"example.com"
9513,2018-05-28,"example.com"
9513,2018-06-01,"example.com/features"
9513,2018-06-05,"example.com"
9514,2018-09-25,"example.com"
9514,2018-10-01,"example.com/features"
9515,2019-01-21,"example.com"
9515,2019-01-26,"example.com/pricing"
9515,2019-02-01,"example.com"
9516,2018-12-10,"example.com/features"
9517,2018-10-07,"example.com"
9517,2018-10-12,"example.com"
9518,2018-07-14,"example.com"
9518,2018-07-16,"example.com"
9518,2018-07-20,"example.com"
9519,2018-11-07,"example.com/features"
9520,2018-10-29,"example.com/pricing"
9520,2018-11-04,"example.com"
9520,2018-11-06,"example.com/pricing"
9521,2018-06-09,"example.com"
9522,2018-04-13,"example.com/pricing"
9523,2018-08-16,"example.com"
9524,2018-06-25,"example.com/pricing"
9525,2018-04-24,"example.com/pricing"
9525,2018-04-27,"example.com"
9525,2018-04-29,"example.com"
9525,2018-05-01,"example.com"
9525,2018-05-05,"example.com/pricing"
9526,2018-12-16,"example.com/features"
9528,2018-06-16,"example.com/pricing"
9528,2018-06-19,"example.com"
9528,2018-06-22,"example.com"
9529,2018-09-23,"example.com"
9529,2018-09-30,"example.com"
9530,2018-11-08,"example.com"
9531,2018-05-30,"example.com/pricing"
9531,2018-05-31,"example.com"
9532,2018-11-09,"example.com/features"
9534,2019-01-11,"example.com/features"
9535,2018-08-12,"example.com/features"
9536,2018-04-14,"example.com/features"
9539,2018-07-19,"example.com"
9539,2018-07-23,"example.com/pricing"
9540,2018-06-09,"example.com/features"
9540,2018-06-11,"example.com/features"
9540,2018-06-16,"example.com"
9540,2018-06-23,"example.com"
9541,2018-10-16,"example.com"
9542,2018-09-09,"example.com/features"
9542,2018-09-11,"example.com"
9542,2018-09-12,"example.com/pricing"
9543,2018-10-27,"example.com/features"
9543,2018-10-29,"example.com/features"
9544,2019-01-30,"example.com"
9545,2018-08-30,"example.com"
9545,2018-09-01,"example.com/pricing"
9545,2018-09-03,"example.com/features"
9545,2018-09-05,"example.com"
9546,2018-07-17,"example.com/features"
9546,2018-07-22,"example.com/features"
9547,2018-10-10,"example.com"
9548,2018-04-14,"example.com/pricing"
9549,2018-05-19,"example.com"
9551,2018-06-12,"example.com"
9552,2019-01-30,"example.com/features"
9552,2019-02-02,"example.com/features"
9552,2019-02-04,"example.com/pricing"
9552,2019-02-05,"example.com/pricing"
9552,2019-02-09,"example.com/features"
9553,2018-09-26,"example.com/pricing"
9553,2018-10-01,"example.com/pricing"
9553,2018-10-01,"example.com"
9555,2018-12-15,"example.com/features"
9556,2018-05-24,"example.com"
9556,2018-05-29,"example.com"
9557,2018-09-18,"example.com"
9557,2018-09-22,"example.com"
9558,2018-05-03,"example.com"
9558,2018-05-10,"example.com"
9560,2018-08-02,"example.com"
9560,2018-08-04,"example.com/pricing"
9561,2018-05-09,"example.com/features"
9562,2018-04-13,"example.com/pricing"
9562,2018-04-15,"example.com"
9563,2018-06-09,"example.com"
9563,2018-06-11,"example.com/features"
9564,2019-01-21,"example.com/pricing"
9564,2019-01-27,"example.com"
9566,2018-10-30,"example.com/features"
9566,2018-11-06,"example.com/features"
9567,2019-01-10,"example.com"
9568,2018-11-19,"example.com/features"
9568,2018-11-20,"example.com/features"
9568,2018-11-22,"example.com"
9569,2018-06-07,"example.com/features"
9569,2018-06-10,"example.com/features"
9570,2019-01-26,"example.com/features"
9570,2019-02-01,"example.com/pricing"
9571,2018-05-15,"example.com/features"
9571,2018-05-18,"example.com/pricing"
9571,2018-05-20,"example.com"
9572,2018-12-05,"example.com/pricing"
9572,2018-12-08,"example.com"
9575,2018-12-18,"example.com/features"
9575,2018-12-22,"example.com"
9575,2018-12-24,"example.com/pricing"
9575,2018-12-25,"example.com/pricing"
9575,2018-12-27,"example.com"
9575,2018-12-29,"example.com"
9575,2019-01-01,"example.com/pricing"
9576,2018-09-02,"example.com"
9576,2018-09-09,"example.com"
9576,2018-09-13,"example.com/features"
9577,2018-12-25,"example.com"
9577,2018-12-30,"example.com/features"
9578,2018-09-18,"example.com/features"
9578,2018-09-22,"example.com/pricing"
9579,2018-08-17,"example.com"
9579,2018-08-22,"example.com"
9580,2018-09-12,"example.com/features"
9580,2018-09-18,"example.com"
9582,2018-12-17,"example.com"
9583,2018-11-05,"example.com"
9583,2018-11-09,"example.com"
9583,2018-11-13,"example.com/pricing"
9584,2018-04-10,"example.com/pricing"
9585,2018-08-31,"example.com/pricing"
9586,2018-05-30,"example.com/pricing"
9587,2018-10-08,"example.com/features"
9587,2018-10-09,"example.com/pricing"
9588,2018-10-02,"example.com"
9588,2018-10-09,"example.com"
9590,2018-09-02,"example.com/pricing"
9590,2018-09-06,"example.com/pricing"
9590,2018-09-11,"example.com/pricing"
9591,2019-01-27,"example.com"
9592,2018-10-26,"example.com"
9593,2018-12-03,"example.com/pricing"
